Year,Nationality code,Sex,Age group,Immigrant count,Predictions_rnn_agg,Lower limit_agg,Upper limit_agg
2020,DZA,Males,All,3072,2913,2240,3427
2020,ARG,Both,0 - 14,1551,1624,1231,1907
2020,ARG,Both,15 - 24,1602,1780,1300,2012
2020,DZA,Males,25 - 34,1207,935,782,1223
2020,ARG,Both,25 - 34,3783,3618,3114,4733
2020,ARG,Both,45 - 54,939,914,768,1202
2020,ARG,Both,55 - 64,408,635,418,663
2020,ARG,Both,65+,332,421,332,529
2020,ARG,Both,All,10738,11273,8996,13392
2020,ARG,Females,0 - 14,768,927,673,1056
2020,ARG,Females,15 - 24,866,930,628,987
2020,ARG,Females,25 - 34,1974,2045,1562,2408
2020,ARG,Both,35 - 44,2123,1906,1685,2593
2020,ARG,Females,35 - 44,1096,982,793,1240
2020,DZA,Males,15 - 24,745,462,426,675
2020,DZA,Females,All,1215,1488,1211,1877
2020,MAR,Females,35 - 44,3086,3313,2343,3581
2020,DZA,Both,0 - 14,521,511,425,674
2020,DZA,Both,15 - 24,918,716,622,978
2020,DZA,Both,25 - 34,1615,1298,1176,1824
2020,DZA,Both,35 - 44,691,581,607,954
2020,DZA,Both,45 - 54,300,336,250,401
2020,DZA,Both,55 - 64,144,210,176,284
2020,DZA,Males,0 - 14,291,313,256,411
2020,DZA,Both,65+,98,129,79,130
2020,DZA,Females,0 - 14,230,215,157,255
2020,DZA,Females,15 - 24,173,257,175,282
2020,DZA,Females,25 - 34,408,417,323,516
2020,DZA,Females,35 - 44,199,206,175,284
2020,DZA,Females,45 - 54,102,131,86,141
2020,DZA,Females,55 - 64,60,82,59,98
2020,DZA,Females,65+,43,62,37,62
2020,DZA,Both,All,4287,3925,3622,5489
2020,ARG,Females,45 - 54,497,501,397,631
2020,ARG,Females,55 - 64,215,395,221,355
2020,ARG,Females,65+,217,260,197,318
2020,BRA,Females,45 - 54,453,420,348,553
2020,BRA,Females,55 - 64,234,248,210,338
2020,BRA,Females,65+,135,146,119,194
2020,BRA,Females,All,4956,4623,3189,4845
2020,BRA,Males,0 - 14,681,689,373,592
2020,BRA,Males,15 - 24,680,805,523,825
2020,BRA,Males,25 - 34,1253,1267,1031,1603
2020,BRA,Females,35 - 44,1092,813,537,846
2020,BRA,Males,35 - 44,760,785,533,840
2020,BRA,Males,55 - 64,99,84,68,112
2020,BRA,Males,65+,48,64,36,60
2020,BRA,Males,All,3782,3773,3221,4893
2020,BGR,Both,0 - 14,467,452,345,549
2020,BGR,Both,15 - 24,596,563,448,709
2020,BGR,Both,25 - 34,612,642,539,850
2020,BGR,Both,35 - 44,664,646,511,806
2020,BRA,Males,45 - 54,261,256,181,292
2020,BRA,Females,25 - 34,1515,1398,1200,1860
2020,BRA,Females,15 - 24,837,761,610,959
2020,BRA,Females,0 - 14,690,647,363,578
2020,ARG,Females,All,5633,6260,4717,7110
2020,ARG,Males,0 - 14,783,748,627,985
2020,ARG,Males,15 - 24,736,783,574,904
2020,ARG,Males,25 - 34,1809,1748,1504,2320
2020,ARG,Males,35 - 44,1027,956,774,1211
2020,ARG,Males,45 - 54,442,524,341,544
2020,ARG,Males,55 - 64,193,268,187,301
2020,ARG,Males,65+,115,167,127,208
2020,ARG,Males,All,5105,5397,4101,6198
2020,BRA,Both,0 - 14,1371,1303,679,1065
2020,BRA,Both,15 - 24,1517,1563,1193,1850
2020,BRA,Both,25 - 34,2768,2602,2292,3505
2020,BRA,Both,35 - 44,1852,1796,1197,1856
2020,BRA,Both,45 - 54,714,714,591,930
2020,BRA,Both,55 - 64,333,295,278,444
2020,BRA,Both,65+,183,201,146,236
2020,BRA,Both,All,8738,8602,6771,10135
2020,BGR,Both,55 - 64,287,346,254,407
2020,CUB,Females,All,3339,3524,2381,3639
2020,BGR,Females,0 - 14,218,216,181,293
2020,CUB,Males,15 - 24,392,446,430,681
2020,HND,Both,0 - 14,2595,2595,1859,2855
2020,HND,Both,15 - 24,5094,6020,3830,5796
2020,HND,Both,25 - 34,6298,6976,5151,7751
2020,HND,Both,35 - 44,2974,3361,2421,3698
2020,HND,Both,45 - 54,1179,1222,979,1523
2020,HND,Both,55 - 64,359,372,275,441
2020,HND,Both,65+,164,156,126,205
2020,DEU,Males,All,3944,3753,3564,5403
2020,HND,Both,All,18663,19574,13697,20229
2020,HND,Females,15 - 24,3364,3786,2711,4132
2020,HND,Females,25 - 34,3988,4345,3770,5708
2020,HND,Females,35 - 44,2077,2287,1753,2696
2020,HND,Females,45 - 54,918,849,817,1277
2020,HND,Females,55 - 64,277,272,245,393
2020,HND,Females,65+,112,101,97,159
2020,HND,Females,All,12063,12542,9999,14855
2020,HND,Females,0 - 14,1327,1347,1058,1643
2020,HND,Males,15 - 24,1730,1722,1245,1928
2020,DEU,Males,65+,704,664,569,896
2020,DEU,Males,45 - 54,602,612,532,839
2020,DEU,Both,45 - 54,1097,1037,955,1488
2020,DEU,Both,55 - 64,1285,1277,1006,1566
2020,DEU,Both,65+,1297,1282,1059,1645
2020,DEU,Both,All,7855,6691,6845,10244
2020,DEU,Females,0 - 14,381,374,299,478
2020,DEU,Females,15 - 24,552,572,439,695
2020,DEU,Females,25 - 34,785,687,633,994
2020,DEU,Males,55 - 64,661,676,524,827
2020,DEU,Females,35 - 44,481,454,413,654
2020,DEU,Females,55 - 64,624,644,522,824
2020,DEU,Females,65+,593,671,551,869
2020,DEU,Females,All,3911,3888,3737,5658
2020,DEU,Males,0 - 14,408,401,344,547
2020,DEU,Males,15 - 24,367,483,453,716
2020,DEU,Males,25 - 34,681,662,626,983
2020,DEU,Males,35 - 44,521,531,447,707
2020,DEU,Females,45 - 54,495,505,470,744
2020,HND,Males,25 - 34,2310,2143,1513,2333
2020,HND,Males,35 - 44,897,738,619,973
2020,HND,Males,45 - 54,261,273,225,362
2020,ITA,Males,25 - 34,4083,4254,3808,5764
2020,ITA,Males,35 - 44,2089,2088,1945,2985
2020,ITA,Males,45 - 54,1143,1002,1052,1635
2020,ITA,Males,55 - 64,758,771,636,999
2020,ITA,Males,65+,556,542,438,693
2020,ITA,Males,All,11464,13515,10788,16003
2020,MAR,Both,0 - 14,9475,8415,6763,10123
2020,ITA,Males,15 - 24,1629,1575,1447,2234
2020,MAR,Both,15 - 24,11077,11972,8274,12337
2020,MAR,Both,35 - 44,6906,8072,5965,8950
2020,MAR,Both,45 - 54,2551,2651,2133,3267
2020,MAR,Both,55 - 64,1208,1180,1005,1564
2020,MAR,Both,65+,967,831,731,1145
2020,MAR,Both,All,44940,49513,39309,56949
2020,MAR,Females,0 - 14,4303,3430,2672,4073
2020,CUB,Males,0 - 14,303,313,247,396
2020,MAR,Both,25 - 34,12756,13400,12540,18550
2020,ITA,Males,0 - 14,1206,1302,1164,1805
2020,ITA,Females,All,9866,11835,7705,11504
2020,ITA,Females,65+,593,739,517,816
2020,HND,Males,55 - 64,82,93,70,116
2020,HND,Males,65+,52,46,34,58
2020,HND,Males,All,6600,7288,5099,7675
2020,ITA,Both,0 - 14,2351,2360,1968,3020
2020,ITA,Both,15 - 24,3272,3043,2783,4239
2020,ITA,Both,25 - 34,7510,7541,6427,9629
2020,ITA,Both,35 - 44,3573,3427,3111,4728
2020,ITA,Both,45 - 54,2020,1774,1718,2643
2020,ITA,Both,55 - 64,1455,1489,1094,1699
2020,ITA,Both,65+,1149,1342,901,1405
2020,ITA,Both,All,21330,23930,18356,26963
2020,ITA,Females,0 - 14,1145,1150,813,1270
2020,ITA,Females,15 - 24,1643,1534,1194,1850
2020,ITA,Females,25 - 34,3427,3716,2717,4141
2020,ITA,Females,35 - 44,1484,1517,1216,1883
2020,ITA,Females,45 - 54,877,764,648,1017
2020,ITA,Females,55 - 64,697,731,536,844
2020,DEU,Both,35 - 44,1002,951,801,1252
2020,DEU,Both,25 - 34,1466,1334,1211,1877
2020,HND,Males,0 - 14,1268,1206,868,1355
2020,MAR,Females,15 - 24,3743,4538,3310,5024
2020,DOM,Males,0 - 14,407,439,379,603
2020,DOM,Males,15 - 24,589,628,460,728
2020,DOM,Males,25 - 34,765,846,482,762
2020,DOM,Males,35 - 44,462,417,300,479
2020,DOM,Males,45 - 54,200,167,148,240
2020,DOM,Males,55 - 64,75,59,47,79
2020,DOM,Males,65+,24,25,25,43
2020,DOM,Females,All,2622,2684,2018,3093
2020,DOM,Males,All,2522,2612,1856,2850
2020,ECU,Both,15 - 24,1358,1378,1245,1929
2020,ECU,Both,25 - 34,1734,1776,1484,2290
2020,ECU,Both,35 - 44,1046,965,682,1070
2020,ECU,Both,45 - 54,543,518,433,686
2020,ECU,Both,55 - 64,228,216,200,323
2020,ECU,Both,65+,205,178,168,271
2020,ECU,Both,All,5813,6498,5493,8255
2020,ECU,Both,0 - 14,699,783,575,906
2020,DOM,Females,65+,69,58,43,71
2020,DOM,Females,55 - 64,73,98,75,124
2020,DOM,Females,45 - 54,217,233,212,341
2020,CUB,Males,35 - 44,519,489,461,730
2020,DEU,Both,15 - 24,919,1034,884,1378
2020,CUB,Males,55 - 64,193,203,178,287
2020,CUB,Males,65+,109,151,122,198
2020,CUB,Males,All,3090,3185,2427,3708
2020,DOM,Both,0 - 14,819,803,664,1042
2020,DOM,Both,15 - 24,1260,1299,1086,1687
2020,DOM,Both,25 - 34,1499,1729,1128,1751
2020,DOM,Both,35 - 44,908,874,616,969
2020,DOM,Both,45 - 54,417,391,348,555
2020,DOM,Both,55 - 64,148,157,124,202
2020,DOM,Both,65+,93,73,67,110
2020,DOM,Both,All,5144,4969,4027,6089
2020,DOM,Females,0 - 14,412,404,322,514
2020,DOM,Females,15 - 24,671,767,513,810
2020,DOM,Females,25 - 34,734,882,575,905
2020,DOM,Females,35 - 44,446,483,285,455
2020,ECU,Females,0 - 14,342,343,255,409
2020,ECU,Females,15 - 24,638,678,671,1053
2020,CUB,Males,45 - 54,403,362,296,473
2020,ECU,Females,35 - 44,516,518,291,466
2020,FRA,Females,0 - 14,663,689,442,699
2020,FRA,Females,15 - 24,1074,1183,750,1174
2020,FRA,Females,25 - 34,1103,1144,1022,1589
2020,FRA,Females,35 - 44,599,618,561,883
2020,FRA,Females,45 - 54,458,473,437,692
2020,FRA,Females,55 - 64,480,548,468,740
2020,FRA,Females,65+,550,504,526,830
2020,FRA,Females,All,4927,4831,3481,5279
2020,FRA,Males,0 - 14,650,796,515,813
2020,FRA,Males,15 - 24,729,1117,723,1133
2020,FRA,Males,25 - 34,1216,1351,1136,1762
2020,FRA,Males,35 - 44,764,909,731,1145
2020,FRA,Males,45 - 54,612,648,549,866
2020,FRA,Males,55 - 64,617,591,587,924
2020,FRA,Males,65+,692,432,526,830
2020,FRA,Males,All,5280,5521,4340,6553
2020,ECU,Females,25 - 34,831,897,812,1268
2020,FRA,Both,All,10207,9205,7706,11506
2020,FRA,Both,65+,1242,955,1063,1652
2020,DEU,Both,0 - 14,789,747,618,972
2020,FRA,Both,45 - 54,1070,1112,956,1489
2020,ECU,Females,45 - 54,270,264,205,330
2020,ECU,Females,55 - 64,126,129,109,179
2020,ECU,Females,65+,121,126,100,164
2020,ECU,Females,All,2844,3112,2747,4185
2020,FRA,Both,55 - 64,1097,1069,1033,1605
2020,ECU,Males,15 - 24,720,723,631,991
2020,ECU,Males,25 - 34,903,906,783,1225
2020,ECU,Males,35 - 44,530,589,391,621
2020,ECU,Males,0 - 14,357,482,345,549
2020,ECU,Males,55 - 64,102,88,87,143
2020,ECU,Males,65+,84,62,69,114
2020,ECU,Males,All,2969,3636,2545,3883
2020,FRA,Both,0 - 14,1313,1465,828,1294
2020,FRA,Both,15 - 24,1803,2299,1459,2251
2020,FRA,Both,25 - 34,2319,2467,2043,3131
2020,FRA,Both,35 - 44,1363,1464,1196,1853
2020,ECU,Males,45 - 54,273,261,214,345
2021,PER,Males,35 - 44,1374,1216,1126,1748
2021,PER,Males,45 - 54,980,797,550,867
2021,PER,Males,55 - 64,355,365,286,458
2021,PER,Males,65+,444,465,308,491
2021,PER,Males,All,7137,7276,5598,8410
2021,PRT,Both,0 - 14,707,730,631,991
2021,PRT,Both,15 - 24,1035,947,728,1140
2021,PRT,Females,25 - 34,819,689,597,938
2021,PRT,Both,35 - 44,1266,1447,1045,1625
2021,PRT,Both,45 - 54,940,854,653,1025
2021,PRT,Both,55 - 64,558,588,416,659
2021,PRT,Both,65+,400,356,279,447
2021,PRT,Both,All,6759,5827,5578,8381
2021,PRT,Females,0 - 14,342,306,268,428
2021,PRT,Females,15 - 24,539,459,384,610
2021,PRY,Males,All,1744,2393,1690,2600
2021,PRT,Both,25 - 34,1853,1686,1439,2223
2021,PER,Males,25 - 34,1852,1962,1635,2517
2021,PER,Females,15 - 24,1171,1303,1087,1688
2021,PER,Males,0 - 14,1094,1402,848,1323
2021,PRT,Females,35 - 44,466,521,387,615
2021,PER,Both,0 - 14,2198,2049,1599,2464
2021,PER,Both,15 - 24,2209,2397,2011,3083
2021,PER,Both,25 - 34,4155,4177,3264,4957
2021,PER,Both,35 - 44,2977,2427,2671,4073
2021,PER,Both,45 - 54,2263,1817,1466,2263
2021,PER,Both,55 - 64,1053,987,785,1228
2021,PER,Males,15 - 24,1038,1264,976,1520
2021,PER,Both,65+,1205,1238,921,1435
2021,PER,Females,0 - 14,1104,1041,730,1144
2021,PER,Females,25 - 34,2303,2803,1951,2994
2021,PER,Females,35 - 44,1603,1713,1486,2292
2021,PER,Females,45 - 54,1283,1218,892,1391
2021,PER,Females,55 - 64,698,725,563,887
2021,PER,Females,65+,761,707,621,975
2021,PER,Females,All,8923,9545,6807,10188
2021,PER,Both,All,16060,16174,10512,15602
2021,PRT,Females,45 - 54,342,328,261,418
2021,ROU,Both,All,16702,16350,13642,20149
2021,PRT,Females,65+,217,189,152,247
2021,ROU,Females,45 - 54,993,1015,823,1285
2021,ROU,Females,55 - 64,624,780,575,906
2021,ROU,Females,65+,542,438,369,587
2021,ROU,Females,All,7932,9422,6730,10075
2021,ROU,Males,0 - 14,1288,1305,1182,1832
2021,ROU,Males,15 - 24,1933,1400,1451,2240
2021,ROU,Males,25 - 34,1964,1765,1630,2511
2021,ROU,Females,35 - 44,1323,1497,1122,1741
2021,ROU,Males,35 - 44,1676,1472,1253,1939
2021,ROU,Males,55 - 64,415,525,447,707
2021,ROU,Males,65+,256,227,233,374
2021,ROU,Males,All,8770,7978,7442,11119
2021,RUS,Both,0 - 14,1558,1557,1116,1732
2021,RUS,Both,15 - 24,954,823,811,1267
2021,RUS,Both,25 - 34,1384,1366,1444,2230
2021,PRY,Males,65+,35,28,19,33
2021,ROU,Males,45 - 54,1238,912,988,1537
2021,PRT,Females,55 - 64,251,237,187,303
2021,ROU,Females,25 - 34,1624,1950,1644,2532
2021,ROU,Females,0 - 14,1217,1191,778,1216
2021,PRT,Females,All,2976,2380,2466,3766
2021,PRT,Males,0 - 14,365,448,384,610
2021,PRT,Males,15 - 24,496,497,415,658
2021,PRT,Males,25 - 34,1034,990,826,1291
2021,PRT,Males,35 - 44,800,977,675,1059
2021,PRT,Males,45 - 54,598,597,397,630
2021,PRT,Males,55 - 64,307,359,217,350
2021,ROU,Females,15 - 24,1609,1904,1310,2026
2021,PRT,Males,65+,183,174,146,236
2021,ROU,Both,0 - 14,2505,2550,2046,3137
2021,ROU,Both,15 - 24,3542,3314,2947,4484
2021,ROU,Both,25 - 34,3588,3957,3528,5349
2021,ROU,Both,35 - 44,2999,3288,2539,3875
2021,ROU,Both,45 - 54,2231,2042,1925,2954
2021,ROU,Both,55 - 64,1039,1387,1083,1681
2021,ROU,Both,65+,798,718,601,946
2021,PRT,Males,All,3783,3576,3233,4910
2021,PRY,Males,55 - 64,57,61,44,74
2021,MAR,Females,55 - 64,529,696,500,790
2021,PRY,Males,35 - 44,259,356,198,320
2021,NIC,Females,25 - 34,774,956,725,1136
2021,NIC,Females,35 - 44,512,569,355,565
2021,NIC,Females,45 - 54,212,207,173,280
2021,NIC,Females,55 - 64,81,54,53,89
2021,NIC,Females,65+,28,18,14,23
2021,NIC,Females,All,2289,2732,1909,2930
2021,NIC,Males,0 - 14,214,227,171,277
2021,NIC,Females,15 - 24,457,687,482,763
2021,NIC,Males,15 - 24,320,361,282,451
2021,NIC,Males,35 - 44,238,272,216,347
2021,NIC,Males,45 - 54,73,72,65,107
2021,NIC,Males,55 - 64,20,20,19,33
2021,NIC,Males,65+,10,9,7,11
2021,NIC,Males,All,1388,1324,1253,1940
2021,PAK,Both,0 - 14,2500,1642,1661,2557
2021,PAK,Both,15 - 24,2526,2398,2238,3424
2021,NIC,Males,25 - 34,513,481,424,673
2021,NIC,Females,0 - 14,225,274,137,222
2021,NIC,Both,All,3677,3871,3331,5056
2021,NIC,Both,65+,38,30,22,38
2021,RUS,Both,35 - 44,1541,1358,1226,1899
2021,MAR,Females,65+,444,572,475,752
2021,MAR,Females,All,23592,22721,16367,24091
2021,MAR,Males,0 - 14,6863,5461,5009,7542
2021,MAR,Males,15 - 24,10894,8450,5798,8705
2021,MAR,Males,25 - 34,11248,9091,7398,11055
2021,MAR,Males,35 - 44,4429,4520,3489,5291
2021,MAR,Males,45 - 54,1349,1629,1251,1937
2021,MAR,Males,55 - 64,447,666,461,730
2021,MAR,Males,65+,267,445,339,541
2021,MAR,Males,All,35497,31949,23558,34445
2021,NIC,Both,0 - 14,439,449,247,396
2021,NIC,Both,15 - 24,777,974,807,1261
2021,NIC,Both,25 - 34,1287,1427,1145,1776
2021,NIC,Both,35 - 44,750,859,584,919
2021,NIC,Both,45 - 54,285,254,236,378
2021,NIC,Both,55 - 64,101,70,76,126
2021,PAK,Both,25 - 34,2714,2372,2272,3475
2021,PRY,Males,45 - 54,105,126,91,150
2021,PAK,Both,35 - 44,1318,1463,1127,1749
2021,PAK,Both,55 - 64,113,126,96,157
2021,PRY,Both,35 - 44,654,979,619,973
2021,PRY,Both,45 - 54,356,436,342,545
2021,PRY,Both,55 - 64,223,296,175,283
2021,PRY,Both,65+,112,96,71,117
2021,PRY,Both,All,4378,5534,3789,5736
2021,PRY,Females,0 - 14,280,314,241,387
2021,PRY,Females,15 - 24,636,971,637,1000
2021,PRY,Both,25 - 34,1400,1891,1310,2027
2021,PRY,Females,25 - 34,829,995,758,1186
2021,PRY,Females,45 - 54,251,265,237,380
2021,PRY,Females,55 - 64,166,198,143,232
2021,PRY,Females,65+,77,81,56,92
2021,PRY,Females,All,2634,3406,2387,3647
2021,PRY,Males,0 - 14,244,305,199,321
2021,PRY,Males,15 - 24,473,697,426,676
2021,PRY,Males,25 - 34,571,772,476,752
2021,PRY,Females,35 - 44,395,510,356,566
2021,PRY,Both,15 - 24,1109,1582,1107,1718
2021,PRY,Both,0 - 14,524,540,441,698
2021,PAK,Males,All,5789,5736,6021,9032
2021,PAK,Both,65+,57,60,48,80
2021,PAK,Both,All,9753,9321,8185,12207
2021,PAK,Females,0 - 14,1061,489,711,1115
2021,PAK,Females,15 - 24,732,851,881,1375
2021,PAK,Females,25 - 34,1101,974,736,1152
2021,PAK,Females,35 - 44,734,558,426,675
2021,PAK,Females,45 - 54,257,247,153,247
2021,PAK,Females,55 - 64,48,53,34,57
2021,PAK,Females,65+,31,26,20,35
2021,PAK,Females,All,3964,3902,2970,4518
2021,PAK,Males,0 - 14,1439,1179,1074,1668
2021,PAK,Males,15 - 24,1794,1497,1505,2322
2021,PAK,Males,25 - 34,1613,1580,1544,2380
2021,PAK,Males,35 - 44,584,913,763,1194
2021,PAK,Males,45 - 54,268,361,267,427
2021,PAK,Males,55 - 64,65,66,54,89
2021,PAK,Males,65+,26,30,22,37
2021,PAK,Both,45 - 54,525,639,413,655
2021,RUS,Both,45 - 54,1246,1097,989,1539
2021,VEN,Males,55 - 64,647,672,637,1001
2021,RUS,Both,65+,538,500,337,537
2021,GBR,Females,55 - 64,2587,2792,2413,3687
2021,GBR,Females,65+,2198,2751,1672,2574
2021,GBR,Females,All,11162,11526,8906,13261
2021,GBR,Males,0 - 14,1053,1105,1104,1715
2021,GBR,Males,15 - 24,1049,974,837,1308
2021,GBR,Males,25 - 34,1851,1686,1375,2125
2021,GBR,Males,35 - 44,1720,1809,1356,2096
2021,GBR,Females,45 - 54,1610,1861,1513,2334
2021,GBR,Males,45 - 54,2108,2289,1754,2697
2021,GBR,Males,65+,2972,2693,2019,3096
2021,GBR,Males,All,14015,12610,9731,14465
2021,USA,Both,0 - 14,1186,1266,1091,1694
2021,USA,Both,15 - 24,2587,2259,1892,2905
2021,USA,Both,25 - 34,2074,1594,1846,2836
2021,USA,Both,35 - 44,986,1089,879,1371
2021,USA,Both,45 - 54,766,854,628,987
2021,GBR,Males,55 - 64,3262,3283,2666,4064
2021,USA,Both,55 - 64,680,731,635,997
2021,GBR,Females,35 - 44,1123,1410,1126,1748
2021,GBR,Females,15 - 24,1315,907,735,1152
2021,UKR,Males,15 - 24,335,324,260,416
2021,UKR,Males,25 - 34,466,523,432,685
2021,UKR,Males,35 - 44,449,435,397,631
2021,UKR,Males,45 - 54,292,249,188,304
2021,UKR,Males,55 - 64,149,123,98,161
2021,UKR,Males,65+,85,80,66,110
2021,UKR,Males,All,2234,2128,1723,2650
2021,GBR,Females,25 - 34,1337,1528,1189,1843
2021,GBR,Both,0 - 14,2045,1863,2063,3161
2021,GBR,Both,25 - 34,3188,3178,2574,3927
2021,GBR,Both,35 - 44,2843,3251,2433,3716
2021,GBR,Both,45 - 54,3718,3997,3161,4803
2021,GBR,Both,55 - 64,5849,5657,4906,7389
2021,GBR,Both,65+,5170,5067,3674,5565
2021,GBR,Both,All,25177,24080,16761,24661
2021,GBR,Females,0 - 14,992,836,1017,1581
2021,GBR,Both,15 - 24,2364,1889,1625,2502
2021,USA,Both,65+,624,589,506,798
2021,USA,Both,All,8903,9070,7688,11479
2021,USA,Females,0 - 14,567,551,515,813
2021,VEN,Both,65+,1736,1616,1411,2179
2021,VEN,Both,All,23771,23306,18681,27430
2021,VEN,Females,0 - 14,1538,1353,1113,1728
2021,VEN,Females,15 - 24,2025,2180,1637,2520
2021,VEN,Females,25 - 34,3395,3572,3064,4658
2021,VEN,Females,35 - 44,2116,1929,1607,2476
2021,VEN,Females,45 - 54,1547,1419,1135,1761
2021,VEN,Both,55 - 64,2117,2222,1617,2490
2021,VEN,Females,55 - 64,1470,1368,984,1531
2021,VEN,Females,All,13240,13067,10251,15222
2021,VEN,Males,0 - 14,1515,1623,1140,1768
2021,VEN,Males,15 - 24,1881,1905,1457,2249
2021,VEN,Males,25 - 34,3109,3096,2550,3892
2021,VEN,Males,35 - 44,1866,1899,1460,2253
2021,VEN,Males,45 - 54,926,1096,808,1263
2021,MAR,Females,45 - 54,1561,1452,966,1503
2021,VEN,Females,65+,1149,999,759,1188
2021,VEN,Both,45 - 54,2473,2486,1935,2969
2021,VEN,Both,35 - 44,3982,3534,2957,4498
2021,VEN,Both,25 - 34,6504,6080,5086,7655
2021,USA,Females,15 - 24,1777,1342,928,1447
2021,USA,Females,25 - 34,1214,927,926,1443
2021,USA,Females,35 - 44,508,546,425,674
2021,USA,Females,45 - 54,389,411,301,481
2021,USA,Females,55 - 64,298,336,302,482
2021,USA,Females,65+,279,264,241,386
2021,USA,Females,All,5032,4335,4000,6050
2021,USA,Males,0 - 14,619,718,534,842
2021,USA,Males,15 - 24,810,1015,773,1209
2021,USA,Males,25 - 34,860,709,734,1150
2021,USA,Males,35 - 44,478,531,401,637
2021,USA,Males,45 - 54,377,441,299,478
2021,USA,Males,55 - 64,382,373,278,445
2021,USA,Males,65+,345,268,201,323
2021,USA,Males,All,3871,4140,3539,5364
2021,VEN,Both,0 - 14,3053,2745,2266,3465
2021,VEN,Both,15 - 24,3906,3721,3009,4577
2021,UKR,Males,0 - 14,458,534,310,495
2021,UKR,Females,All,3010,2595,2170,3322
2021,UKR,Females,65+,226,212,128,208
2021,UKR,Females,55 - 64,272,263,180,291
2021,RUS,Both,All,8060,7462,6962,10415
2021,RUS,Females,0 - 14,783,877,592,932
2021,RUS,Females,15 - 24,586,504,429,679
2021,RUS,Females,25 - 34,923,895,794,1242
2021,RUS,Females,35 - 44,925,761,672,1055
2021,RUS,Females,45 - 54,631,701,576,906
2021,RUS,Females,55 - 64,446,559,491,776
2021,RUS,Females,65+,340,311,266,426
2021,RUS,Females,All,4634,4589,4116,6220
2021,RUS,Males,0 - 14,775,807,640,1005
2021,RUS,Males,15 - 24,368,346,384,611
2021,RUS,Males,25 - 34,461,520,495,783
2021,RUS,Males,35 - 44,616,653,456,722
2021,RUS,Males,45 - 54,615,483,329,525
2021,RUS,Males,55 - 64,393,354,216,347
2021,RUS,Males,65+,198,171,112,184
2021,RUS,Males,All,3426,3413,3084,4688
2021,RUS,Both,55 - 64,839,826,683,1072
2021,UKR,Both,0 - 14,929,953,668,1048
2021,UKR,Both,15 - 24,825,755,676,1061
2021,UKR,Both,25 - 34,1122,1155,922,1437
2021,UKR,Both,35 - 44,987,872,829,1295
2021,UKR,Both,45 - 54,649,616,575,905
2021,UKR,Both,65+,311,271,196,315
2021,UKR,Both,All,5244,5003,4082,6171
2021,UKR,Females,0 - 14,471,428,361,574
2021,UKR,Females,15 - 24,490,437,355,565
2021,UKR,Females,25 - 34,656,675,503,794
2021,UKR,Females,35 - 44,538,440,421,668
2021,UKR,Females,45 - 54,357,338,301,481
2021,UKR,Both,55 - 64,421,368,307,490
2021,MAR,Females,35 - 44,4304,3346,2319,3545
2021,CUB,Males,25 - 34,1491,1397,1148,1781
2021,MAR,Females,15 - 24,4981,5664,4003,6053
2021,CHN,Both,45 - 54,506,556,499,787
2021,CHN,Both,55 - 64,292,301,192,310
2021,CHN,Both,65+,152,163,130,211
2021,CHN,Both,All,5858,5314,4570,6893
2021,CHN,Females,0 - 14,245,336,280,447
2021,CHN,Females,15 - 24,1295,994,796,1245
2021,CHN,Females,25 - 34,804,732,562,885
2021,CHN,Both,35 - 44,790,907,652,1024
2021,CHN,Females,35 - 44,412,452,395,626
2021,CHN,Females,55 - 64,163,167,110,180
2021,CHN,Females,65+,84,86,78,128
2021,CHN,Females,All,3261,2923,2428,3709
2021,CHN,Males,0 - 14,335,447,345,550
2021,CHN,Males,15 - 24,840,866,532,839
2021,CHN,Males,25 - 34,599,569,429,679
2021,CHN,Males,35 - 44,378,367,317,506
2021,CHN,Females,45 - 54,258,311,277,444
2021,CHN,Males,45 - 54,248,242,182,293
2021,CHN,Both,25 - 34,1403,1230,1029,1601
2021,CHN,Both,0 - 14,580,750,636,998
2021,BGR,Females,0 - 14,226,213,176,285
2021,BGR,Females,15 - 24,265,300,221,355
2021,BGR,Females,25 - 34,277,273,235,377
2021,BGR,Females,35 - 44,240,254,213,343
2021,BGR,Females,45 - 54,207,210,182,294
2021,BGR,Females,55 - 64,159,147,151,245
2021,BGR,Females,65+,160,118,124,201
2021,CHN,Both,15 - 24,2135,1902,1470,2268
2021,BGR,Females,All,1534,1403,1379,2131
2021,BGR,Males,15 - 24,241,246,220,354
2021,BGR,Males,25 - 34,304,333,270,433
2021,BGR,Males,35 - 44,355,348,273,437
2021,BGR,Males,45 - 54,255,235,168,272
2021,BGR,Males,55 - 64,129,109,104,170
2021,BGR,Males,65+,71,68,68,112
2021,BGR,Males,All,1595,1726,1393,2152
2021,BGR,Males,0 - 14,240,254,158,256
2021,CHN,Males,55 - 64,129,134,69,115
2021,CHN,Males,65+,68,77,51,86
2021,CHN,Males,All,2597,2611,2103,3221
2021,COL,Males,55 - 64,806,697,607,955
2021,COL,Males,65+,452,353,343,546
2021,COL,Males,All,17814,16201,16681,24546
2021,CUB,Both,0 - 14,996,967,721,1129
2021,CUB,Both,15 - 24,1505,1375,1478,2280
2021,CUB,Both,25 - 34,2954,2737,2441,3728
2021,CUB,Both,35 - 44,1355,1499,1410,2177
2021,COL,Males,45 - 54,1744,1420,1567,2416
