Year,Nationality code,Sex,Age group,Immigrant count,Unemployment %,Political and Violence Percentile,Probability of dying young,Rule of Law Percentile,Salaried workers %,GDP_growth,Inflation_annual,Liberal democracy index,Continent,Sub-region,Health equality,Judicial accountability,One-sided violence_deaths,Non-state_deaths,Intrastate_deaths,Interstate_deaths,Number of residents,Political regime,Homicide Rate,Number of Turist,Spanish language,Restricciones_pandemia,Año post_pandemia
2022,USA,Males,All,5236,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,All,6337,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,USA,Both,0 - 14,1846,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,41953,7,6.38,59310000,0,0,1
2022,USA,Males,0 - 14,981,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,0 - 14,865,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,USA,Both,15 - 24,2970,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,41953,7,6.38,59310000,0,0,1
2022,USA,Males,15 - 24,987,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,15 - 24,1983,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,USA,Both,25 - 34,2199,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,41953,7,6.38,59310000,0,0,1
2022,USA,Males,25 - 34,891,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,25 - 34,1308,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,USA,Both,35 - 44,1435,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,41953,7,6.38,59310000,0,0,1
2022,USA,Males,35 - 44,677,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,35 - 44,758,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,USA,Both,45 - 54,1116,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,41953,7,6.38,59310000,0,0,1
2022,USA,Males,45 - 54,574,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,45 - 54,542,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,USA,Both,55 - 64,1048,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,41953,7,6.38,59310000,0,0,1
2022,USA,Males,55 - 64,611,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,55 - 64,437,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,USA,Both,65+,959,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,41953,7,6.38,59310000,0,0,1
2022,USA,Males,65+,515,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,19076,7,6.38,59310000,0,0,1
2022,USA,Females,65+,444,3.65,45.28,6.2,88.68,93.72,1.94,7.04,0.765,America,North America,0.51,0.77,0,1,0,0,22877,7,6.38,59310000,0,0,1
2022,CUB,Both,All,18168,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,All,8670,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,All,9498,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,CUB,Both,0 - 14,1922,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,0 - 14,975,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,0 - 14,947,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,CUB,Both,15 - 24,2294,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,15 - 24,1023,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,15 - 24,1271,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,CUB,Both,25 - 34,5404,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,25 - 34,2831,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,25 - 34,2573,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,CUB,Both,35 - 44,2888,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,35 - 44,1435,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,35 - 44,1453,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,CUB,Both,45 - 54,2509,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,45 - 54,1122,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,45 - 54,1387,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,CUB,Both,55 - 64,1720,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,55 - 64,758,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,55 - 64,962,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,CUB,Both,65+,1431,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,63618,1,4.34,59310000,1,0,1
2022,CUB,Males,65+,526,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,29741,1,4.34,59310000,1,0,1
2022,CUB,Females,65+,905,1.25,61.32,3.1,36.32,74.09,1.77,14.16,0.058,America,Central America and Caribbean,0.68,0.65,0,0,0,0,33877,1,4.34,59310000,1,0,1
2022,HND,Both,All,34594,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,All,12910,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,All,21684,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,HND,Both,0 - 14,7311,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,0 - 14,3541,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,0 - 14,3770,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,HND,Both,15 - 24,9028,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,15 - 24,3405,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,15 - 24,5623,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,HND,Both,25 - 34,9452,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,25 - 34,3421,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,25 - 34,6031,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,HND,Both,35 - 44,4904,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,35 - 44,1569,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,35 - 44,3335,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,HND,Both,45 - 54,2400,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,45 - 54,595,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,45 - 54,1805,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,HND,Both,55 - 64,988,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,55 - 64,239,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,55 - 64,749,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,HND,Both,65+,511,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,134125,6,35.07,59310000,1,0,1
2022,HND,Males,65+,140,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,41863,6,35.07,59310000,1,0,1
2022,HND,Females,65+,371,7.0,25.0,5.9,16.98,54.08,4.0,9.15,0.386,America,Central America and Caribbean,0.25,0.24,0,0,0,0,92262,6,35.07,59310000,1,0,1
2022,NIC,Both,All,16369,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,All,5939,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,All,10430,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,NIC,Both,0 - 14,2681,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,0 - 14,1271,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,0 - 14,1410,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,NIC,Both,15 - 24,3963,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,15 - 24,1505,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,15 - 24,2458,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,NIC,Both,25 - 34,5102,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,25 - 34,1880,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,25 - 34,3222,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,NIC,Both,35 - 44,2865,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,35 - 44,898,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,35 - 44,1967,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,NIC,Both,45 - 54,1254,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,45 - 54,278,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,45 - 54,976,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,NIC,Both,55 - 64,391,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,55 - 64,83,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,55 - 64,308,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,NIC,Both,65+,113,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,60681,1,11.4,59310000,1,0,1
2022,NIC,Males,65+,24,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,18623,1,11.4,59310000,1,0,1
2022,NIC,Females,65+,89,4.99,33.49,5.7,8.96,57.07,3.75,8.92,0.031,America,Central America and Caribbean,0.29,0.27,0,0,0,0,42058,1,11.4,59310000,1,0,1
2022,DOM,Both,All,10877,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,All,5359,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,All,5518,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,DOM,Both,0 - 14,1418,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,0 - 14,687,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,0 - 14,731,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,DOM,Both,15 - 24,2362,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,15 - 24,1144,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,15 - 24,1218,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,DOM,Both,25 - 34,3148,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,25 - 34,1526,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,25 - 34,1622,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,DOM,Both,35 - 44,2097,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,35 - 44,1104,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,35 - 44,993,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,DOM,Both,45 - 54,1203,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,45 - 54,617,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,45 - 54,586,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,DOM,Both,55 - 64,470,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,55 - 64,220,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,55 - 64,250,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,DOM,Both,65+,179,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,69399,7,12.37,59310000,1,0,1
2022,DOM,Males,65+,61,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,32664,7,12.37,59310000,1,0,1
2022,DOM,Females,65+,118,5.5,55.19,8.0,50.47,56.35,4.86,10.71,0.453,America,Central America and Caribbean,0.37,0.49,0,0,0,0,36735,7,12.37,59310000,1,0,1
2022,ARG,Both,All,33909,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,All,16416,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,All,17493,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,ARG,Both,0 - 14,5086,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,0 - 14,2515,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,0 - 14,2571,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,ARG,Both,15 - 24,4778,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,15 - 24,2334,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,15 - 24,2444,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,ARG,Both,25 - 34,10469,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,25 - 34,5056,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,25 - 34,5413,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,ARG,Both,35 - 44,6627,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,35 - 44,3369,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,35 - 44,3258,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,ARG,Both,45 - 54,3549,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,45 - 54,1755,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,45 - 54,1794,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,ARG,Both,55 - 64,1591,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,55 - 64,693,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,55 - 64,898,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,ARG,Both,65+,1809,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,97257,7,4.31,59310000,1,0,1
2022,ARG,Males,65+,694,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,46859,7,4.31,59310000,1,0,1
2022,ARG,Females,65+,1115,6.8,46.7,4.3,34.91,72.39,4.96,69.47,0.659,America,South America,0.66,0.35,0,0,0,0,50398,7,4.31,59310000,1,0,1
2022,BRA,Both,All,20234,9.23,33.96,7.6,43.4,67.87,2.9,8.28,0.543,America,South America,0.38,0.58,109,1371,0,0,91045,6,20.61,59310000,0,0,1
2022,BRA,Males,All,8727,9.23,33.96,7.6,43.4,67.87,2.9,8.28,0.543,America,South America,0.38,0.58,109,1371,0,0,33422,6,20.61,59310000,0,0,1
2022,BRA,Females,All,11507,9.23,33.96,7.6,43.4,67.87,2.9,8.28,0.543,America,South America,0.38,0.58,109,1371,0,0,57623,6,20.61,59310000,0,0,1
