Year,Nationality code,Sex,Age group,Immigrant count
2013,PER,Females,All,2716
2013,PRT,Females,35 - 44,339
2013,PRY,Males,All,1261
2013,PER,Both,0 - 14,808
2013,PER,Both,15 - 24,997
2013,PER,Both,25 - 34,1435
2013,PER,Both,35 - 44,735
2013,PER,Both,45 - 54,388
2013,PER,Males,0 - 14,412
2013,PER,Both,55 - 64,232
2013,PER,Both,All,4844
2013,PER,Females,15 - 24,530
2013,PER,Females,25 - 34,816
2013,PER,Females,35 - 44,417
2013,PER,Females,45 - 54,236
2013,PER,Females,55 - 64,161
2013,PER,Females,65+,159
2013,PER,Both,65+,247
2013,PRT,Females,45 - 54,153
2013,RUS,Both,35 - 44,1609
2013,PRT,Females,65+,92
2013,ROU,Females,45 - 54,1066
2013,ROU,Females,55 - 64,627
2013,ROU,Females,65+,250
2013,ROU,Females,All,11883
2013,ROU,Males,0 - 14,2173
2013,ROU,Males,15 - 24,2869
2013,ROU,Males,25 - 34,2839
2013,ROU,Females,35 - 44,1640
2013,ROU,Males,35 - 44,1758
2013,ROU,Males,55 - 64,384
2013,ROU,Males,65+,111
2013,ROU,Males,All,10891
2013,RUS,Both,0 - 14,1813
2013,RUS,Both,15 - 24,1118
2013,RUS,Both,25 - 34,1619
2013,PRY,Males,65+,13
2013,ROU,Males,45 - 54,755
2013,ROU,Females,25 - 34,2731
2013,ROU,Females,15 - 24,3578
2013,ROU,Females,0 - 14,1991
2013,PRT,Females,All,1874
2013,PRT,Males,0 - 14,301
2013,PRT,Males,15 - 24,344
2013,PRT,Males,25 - 34,720
2013,PRT,Males,35 - 44,702
2013,PRT,Males,45 - 54,357
2013,PRT,Males,55 - 64,130
2013,PRT,Males,65+,71
2013,PRT,Males,All,2625
2013,ROU,Both,0 - 14,4165
2013,ROU,Both,15 - 24,6447
2013,ROU,Both,25 - 34,5569
2013,ROU,Both,35 - 44,3398
2013,ROU,Both,45 - 54,1822
2013,ROU,Both,55 - 64,1011
2013,ROU,Both,65+,361
2013,ROU,Both,All,22774
2013,PRT,Females,55 - 64,96
2013,PRY,Males,55 - 64,25
2013,MAR,Females,55 - 64,466
2013,PRY,Males,35 - 44,127
2013,NIC,Females,25 - 34,603
2013,NIC,Females,35 - 44,306
2013,NIC,Females,45 - 54,128
2013,NIC,Females,55 - 64,21
2013,NIC,Females,65+,12
2013,NIC,Females,All,1656
2013,NIC,Males,0 - 14,130
2013,NIC,Females,15 - 24,471
2013,NIC,Males,15 - 24,140
2013,NIC,Males,35 - 44,37
2013,NIC,Males,45 - 54,18
2013,NIC,Males,55 - 64,7
2013,NIC,Males,65+,1
2013,NIC,Males,All,478
2013,PAK,Both,0 - 14,1020
2013,PAK,Both,15 - 24,1514
2013,NIC,Males,25 - 34,144
2013,NIC,Females,0 - 14,115
2013,NIC,Both,All,2134
2013,NIC,Both,65+,13
2013,RUS,Both,45 - 54,1188
2013,MAR,Females,65+,338
2013,MAR,Females,All,9445
2013,MAR,Males,0 - 14,1880
2013,MAR,Males,15 - 24,2226
2013,MAR,Males,25 - 34,3551
2013,MAR,Males,35 - 44,2024
2013,MAR,Males,45 - 54,774
2013,MAR,Males,55 - 64,375
2013,MAR,Males,65+,241
2013,MAR,Males,All,11071
2013,NIC,Both,0 - 14,246
2013,NIC,Both,15 - 24,612
2013,NIC,Both,25 - 34,748
2013,NIC,Both,35 - 44,343
2013,NIC,Both,45 - 54,145
2013,NIC,Both,55 - 64,28
2013,PAK,Both,25 - 34,2231
2013,PRY,Males,45 - 54,56
2013,PAK,Both,35 - 44,1153
2013,PAK,Both,55 - 64,120
2013,PRY,Both,35 - 44,444
2013,PRY,Both,45 - 54,226
2013,PRY,Both,55 - 64,122
2013,PRY,Both,65+,48
2013,PRY,Both,All,3762
2013,PRY,Females,0 - 14,377
2013,PRY,Females,15 - 24,746
2013,PRY,Both,25 - 34,1102
2013,PRY,Females,25 - 34,757
2013,PRY,Females,45 - 54,170
2013,PRY,Females,55 - 64,97
2013,PRY,Females,65+,35
2013,PRY,Females,All,2501
2013,PRY,Males,0 - 14,392
2013,PRY,Males,15 - 24,303
2013,PRY,Males,25 - 34,345
2013,PRY,Females,35 - 44,317
2013,PRY,Both,15 - 24,1049
2013,PRY,Both,0 - 14,768
2013,PAK,Males,All,4773
2013,PAK,Both,65+,54
2013,PAK,Both,All,6484
2013,PAK,Females,0 - 14,429
2013,PAK,Females,15 - 24,313
2013,PAK,Females,25 - 34,552
2013,PAK,Females,35 - 44,247
2013,PAK,Females,45 - 54,104
2013,PAK,Females,55 - 64,32
2013,PAK,Females,65+,33
2013,PAK,Females,All,1711
2013,PAK,Males,0 - 14,591
2013,PAK,Males,15 - 24,1201
2013,PAK,Males,25 - 34,1678
2013,PAK,Males,35 - 44,906
2013,PAK,Males,45 - 54,288
2013,PAK,Males,55 - 64,87
2013,PAK,Males,65+,21
2013,PAK,Both,45 - 54,391
2013,RUS,Both,55 - 64,741
2013,UKR,Females,55 - 64,163
2013,RUS,Both,All,8440
2013,GBR,Females,All,6808
2013,GBR,Males,0 - 14,712
2013,GBR,Males,15 - 24,514
2013,GBR,Males,25 - 34,993
2013,GBR,Males,35 - 44,976
2013,GBR,Males,45 - 54,1144
2013,GBR,Males,55 - 64,1484
2013,GBR,Females,65+,1071
2013,GBR,Males,65+,1513
2013,USA,Both,0 - 14,767
2013,USA,Both,15 - 24,2044
2013,USA,Both,25 - 34,1301
2013,USA,Both,35 - 44,520
2013,USA,Both,45 - 54,358
2013,USA,Both,55 - 64,281
2013,USA,Both,65+,256
2013,GBR,Males,All,7337
2013,USA,Both,All,5527
2013,GBR,Females,55 - 64,1342
2013,GBR,Females,35 - 44,807
2013,UKR,Males,35 - 44,206
2013,UKR,Males,45 - 54,138
2013,UKR,Males,55 - 64,67
2013,UKR,Males,65+,32
2013,UKR,Males,All,1255
2013,GBR,Both,0 - 14,1419
2013,GBR,Both,15 - 24,1330
2013,GBR,Females,45 - 54,1000
2013,GBR,Both,25 - 34,2058
2013,GBR,Both,45 - 54,2144
2013,GBR,Both,55 - 64,2826
2013,GBR,Both,65+,2585
2013,GBR,Both,All,14145
2013,GBR,Females,0 - 14,706
2013,GBR,Females,15 - 24,817
2013,GBR,Females,25 - 34,1065
2013,GBR,Both,35 - 44,1782
2013,USA,Females,0 - 14,377
2013,USA,Females,15 - 24,1297
2013,USA,Females,25 - 34,765
2013,VEN,Females,0 - 14,300
2013,VEN,Females,15 - 24,426
2013,VEN,Females,25 - 34,791
2013,VEN,Females,35 - 44,350
2013,VEN,Females,45 - 54,297
2013,VEN,Females,55 - 64,334
2013,VEN,Females,65+,197
2013,VEN,Both,All,4691
2013,VEN,Females,All,2695
2013,VEN,Males,15 - 24,398
2013,VEN,Males,25 - 34,670
2013,VEN,Males,35 - 44,275
2013,VEN,Males,45 - 54,177
2013,VEN,Males,55 - 64,125
2013,VEN,Males,65+,78
2013,MAR,Females,45 - 54,602
2013,VEN,Males,0 - 14,274
2013,VEN,Both,65+,275
2013,VEN,Both,55 - 64,459
2013,VEN,Both,45 - 54,473
2013,USA,Females,35 - 44,266
2013,USA,Females,45 - 54,156
2013,USA,Females,55 - 64,131
2013,USA,Females,65+,111
2013,USA,Females,All,3104
2013,USA,Males,0 - 14,391
2013,USA,Males,15 - 24,747
2013,USA,Males,25 - 34,537
2013,USA,Males,35 - 44,254
2013,USA,Males,45 - 54,202
2013,USA,Males,55 - 64,150
2013,USA,Males,65+,143
2013,USA,Males,All,2423
2013,VEN,Both,0 - 14,574
2013,VEN,Both,15 - 24,824
2013,VEN,Both,25 - 34,1462
2013,VEN,Both,35 - 44,625
2013,UKR,Males,25 - 34,290
2013,UKR,Males,15 - 24,280
2013,UKR,Males,0 - 14,242
2013,UKR,Females,All,2093
2013,SEN,Both,55 - 64,45
2013,SEN,Both,65+,13
2013,SEN,Both,All,3091
2013,SEN,Females,0 - 14,201
2013,SEN,Females,15 - 24,192
2013,SEN,Females,25 - 34,287
2013,SEN,Females,35 - 44,117
2013,SEN,Both,45 - 54,141
2013,SEN,Females,45 - 54,25
2013,SEN,Females,65+,4
2013,SEN,Females,All,840
2013,SEN,Males,0 - 14,254
2013,SEN,Males,15 - 24,604
2013,SEN,Males,25 - 34,815
2013,SEN,Males,35 - 44,422
2013,SEN,Males,45 - 54,116
2013,SEN,Females,55 - 64,14
2013,SEN,Both,35 - 44,539
2013,SEN,Both,25 - 34,1102
2013,SEN,Both,15 - 24,796
2013,RUS,Females,0 - 14,842
2013,RUS,Females,15 - 24,722
2013,RUS,Females,25 - 34,1177
2013,RUS,Females,35 - 44,941
2013,RUS,Females,45 - 54,612
2013,RUS,Females,55 - 64,434
2013,RUS,Females,65+,227
2013,RUS,Females,All,4953
2013,RUS,Males,0 - 14,970
2013,RUS,Males,15 - 24,395
2013,RUS,Males,25 - 34,442
2013,RUS,Males,35 - 44,670
2013,RUS,Males,45 - 54,576
2013,RUS,Males,55 - 64,306
2013,RUS,Males,65+,126
2013,RUS,Males,All,3487
2013,SEN,Both,0 - 14,455
2013,SEN,Males,55 - 64,30
2013,RUS,Both,65+,353
2013,SEN,Males,65+,9
2013,UKR,Both,0 - 14,490
2013,UKR,Both,15 - 24,731
2013,UKR,Both,25 - 34,833
2013,UKR,Both,35 - 44,530
2013,UKR,Both,45 - 54,427
2013,UKR,Both,55 - 64,230
2013,UKR,Both,All,3348
2013,UKR,Females,0 - 14,249
2013,UKR,Females,15 - 24,452
2013,UKR,Females,25 - 34,543
2013,UKR,Females,35 - 44,325
2013,UKR,Females,45 - 54,289
2013,UKR,Females,65+,73
2013,UKR,Both,65+,105
2013,SEN,Males,All,2251
2013,VEN,Males,All,1996
2013,MAR,Females,35 - 44,1092
2013,MAR,Females,15 - 24,2790
2013,CHN,Both,55 - 64,313
2013,CHN,Both,65+,156
2013,CHN,Both,All,9127
2013,CHN,Females,0 - 14,916
2013,CHN,Females,15 - 24,1790
2013,CHN,Females,25 - 34,1041
2013,CHN,Females,35 - 44,746
2013,CHN,Both,45 - 54,675
2013,CHN,Females,45 - 54,370
2013,CHN,Females,65+,76
2013,CHN,Females,All,5114
2013,CHN,Males,0 - 14,1095
2013,CHN,Males,15 - 24,1142
2013,CHN,Males,25 - 34,737
2013,CHN,Males,35 - 44,515
2013,CHN,Males,45 - 54,305
2013,CHN,Females,55 - 64,175
2013,CHN,Males,55 - 64,137
2013,CHN,Both,35 - 44,1261
2013,CHN,Both,15 - 24,2932
2013,BGR,Females,15 - 24,555
2013,BGR,Females,25 - 34,577
2013,BGR,Females,35 - 44,428
2013,BGR,Females,45 - 54,266
2013,BGR,Females,55 - 64,195
2013,BGR,Females,65+,111
2013,BGR,Females,All,2516
2013,CHN,Both,25 - 34,1779
2013,BGR,Males,0 - 14,443
2013,BGR,Males,25 - 34,567
2013,BGR,Males,35 - 44,473
2013,BGR,Males,45 - 54,269
2013,BGR,Males,55 - 64,130
2013,BGR,Males,65+,45
2013,BGR,Males,All,2431
2013,CHN,Both,0 - 14,2010
2013,BGR,Males,15 - 24,502
2013,CHN,Males,65+,80
2013,CHN,Males,All,4013
2013,COL,Both,0 - 14,1401
2013,COL,Males,65+,102
2013,COL,Males,All,3812
2013,CUB,Both,0 - 14,717
2013,CUB,Both,15 - 24,986
2013,CUB,Both,25 - 34,950
2013,CUB,Both,35 - 44,863
2013,CUB,Both,45 - 54,739
2013,COL,Males,55 - 64,131
2013,CUB,Both,55 - 64,411
2013,CUB,Both,All,5116
2013,CUB,Females,0 - 14,321
2013,CUB,Females,15 - 24,505
2013,CUB,Females,25 - 34,545
2013,CUB,Females,35 - 44,451
2013,CUB,Females,45 - 54,411
2013,CUB,Females,55 - 64,266
2013,CUB,Both,65+,452
2013,COL,Males,45 - 54,234
2013,COL,Males,35 - 44,494
2013,COL,Males,25 - 34,1061
2013,COL,Both,15 - 24,2229
2013,COL,Both,25 - 34,2395
2013,COL,Both,35 - 44,1094
2013,COL,Both,45 - 54,630
2013,COL,Both,55 - 64,509
2013,COL,Both,65+,431
2013,COL,Both,All,8688
2013,COL,Females,0 - 14,681
2013,COL,Females,15 - 24,1158
2013,COL,Females,25 - 34,1334
2013,COL,Females,35 - 44,598
2013,COL,Females,45 - 54,396
2013,COL,Females,55 - 64,379
2013,COL,Females,65+,328
2013,COL,Females,All,4877
2013,COL,Males,0 - 14,720
2013,COL,Males,15 - 24,1072
2013,BGR,Both,All,4947
2013,CUB,Females,65+,285
2013,BGR,Both,65+,156
2013,BGR,Both,45 - 54,536
2013,DZA,Males,35 - 44,614
2013,DZA,Males,45 - 54,361
2013,DZA,Males,55 - 64,146
2013,DZA,Males,65+,56
2013,DZA,Males,All,2750
2013,ARG,Both,0 - 14,524
2013,ARG,Both,15 - 24,602
2013,DZA,Males,25 - 34,642
2013,ARG,Both,25 - 34,1083
2013,ARG,Both,45 - 54,321
2013,ARG,Both,55 - 64,260
2013,ARG,Both,65+,386
2013,ARG,Both,All,3758
2013,ARG,Females,0 - 14,258
2013,ARG,Females,15 - 24,293
2013,ARG,Females,25 - 34,532
2013,ARG,Both,35 - 44,582
2013,ARG,Females,35 - 44,289
2013,DZA,Males,15 - 24,378
2013,DZA,Females,All,2012
2013,MAR,Females,25 - 34,2648
2013,DZA,Both,0 - 14,1047
2013,DZA,Both,15 - 24,718
2013,DZA,Both,25 - 34,1151
2013,DZA,Both,35 - 44,922
2013,DZA,Both,45 - 54,543
2013,DZA,Both,55 - 64,276
2013,DZA,Males,0 - 14,551
2013,DZA,Both,65+,106
2013,DZA,Females,0 - 14,496
2013,DZA,Females,15 - 24,341
2013,DZA,Females,25 - 34,508
2013,DZA,Females,35 - 44,307
2013,DZA,Females,45 - 54,181
2013,DZA,Females,55 - 64,129
2013,DZA,Females,65+,49
2013,DZA,Both,All,4762
2013,ARG,Females,45 - 54,158
2013,ARG,Females,55 - 64,158
2013,ARG,Females,65+,263
2013,BRA,Females,45 - 54,222
2013,BRA,Females,55 - 64,130
2013,BRA,Females,65+,63
2013,BRA,Females,All,3010
2013,BRA,Males,0 - 14,464
2013,BRA,Males,15 - 24,558
2013,BRA,Males,25 - 34,636
2013,BRA,Females,35 - 44,490
2013,BRA,Males,35 - 44,254
2013,BRA,Males,55 - 64,45
2013,BRA,Males,65+,19
2013,BRA,Males,All,2066
2013,BGR,Both,0 - 14,828
2013,BGR,Both,15 - 24,1057
2013,BGR,Both,25 - 34,1145
2013,BGR,Both,35 - 44,901
2013,BRA,Males,45 - 54,92
2013,BRA,Females,25 - 34,962
2013,BRA,Females,15 - 24,701
2013,BRA,Females,0 - 14,441
2013,ARG,Females,All,1949
2013,ARG,Males,0 - 14,267
2013,ARG,Males,15 - 24,310
2013,ARG,Males,25 - 34,551
2013,ARG,Males,35 - 44,293
2013,ARG,Males,45 - 54,164
2013,ARG,Males,55 - 64,101
2013,ARG,Males,65+,123
2013,ARG,Males,All,1810
2013,BRA,Both,0 - 14,905
2013,BRA,Both,15 - 24,1258
2013,BRA,Both,25 - 34,1597
2013,BRA,Both,35 - 44,743
2013,BRA,Both,45 - 54,314
2013,BRA,Both,55 - 64,175
2013,BRA,Both,65+,82
2013,BRA,Both,All,5076
2013,BGR,Both,55 - 64,325
2013,CUB,Females,All,2786
2013,BGR,Females,0 - 14,383
2013,CUB,Males,15 - 24,481
2013,HND,Both,0 - 14,867
2013,HND,Both,15 - 24,1341
2013,HND,Both,25 - 34,1228
2013,HND,Both,35 - 44,546
2013,HND,Both,45 - 54,240
2013,HND,Both,55 - 64,81
2013,HND,Both,65+,40
2013,DEU,Males,All,3539
2013,HND,Both,All,4342
2013,HND,Females,15 - 24,953
2013,HND,Females,25 - 34,977
2013,HND,Females,35 - 44,447
2013,HND,Females,45 - 54,201
2013,HND,Females,55 - 64,63
2013,HND,Females,65+,28
2013,HND,Females,All,3149
2013,HND,Females,0 - 14,478
2013,DEU,Males,65+,662
2013,DEU,Males,55 - 64,486
2013,DEU,Males,45 - 54,533
2013,DEU,Both,35 - 44,908
2013,DEU,Both,45 - 54,982
2013,DEU,Both,55 - 64,935
2013,DEU,Both,65+,1210
2013,DEU,Both,All,7241
2013,DEU,Females,0 - 14,325
2013,DEU,Females,15 - 24,752
2013,DEU,Females,25 - 34,741
2013,DEU,Females,35 - 44,440
2013,DEU,Females,45 - 54,449
2013,DEU,Females,55 - 64,448
2013,DEU,Females,65+,546
2013,DEU,Females,All,3702
2013,DEU,Males,0 - 14,343
2013,DEU,Males,15 - 24,416
2013,DEU,Males,25 - 34,631
2013,DEU,Males,35 - 44,468
2013,HND,Males,0 - 14,388
2013,DEU,Both,25 - 34,1372
2013,HND,Males,15 - 24,387
2013,HND,Males,35 - 44,99
2013,ITA,Males,15 - 24,1078
2013,ITA,Males,25 - 34,2393
2013,ITA,Males,35 - 44,1337
2013,ITA,Males,45 - 54,734
2013,ITA,Males,55 - 64,417
2013,ITA,Males,65+,338
2013,ITA,Males,All,6876
2013,ITA,Males,0 - 14,580
2013,MAR,Both,0 - 14,3388
2013,MAR,Both,25 - 34,6199
2013,MAR,Both,35 - 44,3116
2013,MAR,Both,45 - 54,1376
2013,MAR,Both,55 - 64,841
2013,MAR,Both,65+,579
2013,MAR,Both,All,20516
2013,CUB,Males,0 - 14,394
2013,MAR,Both,15 - 24,5016
2013,ITA,Females,All,5308
2013,ITA,Females,65+,322
2013,ITA,Females,55 - 64,374
2013,HND,Males,45 - 54,38
2013,HND,Males,55 - 64,18
2013,HND,Males,65+,12
2013,HND,Males,All,1193
2013,ITA,Both,0 - 14,1099
2013,ITA,Both,15 - 24,2094
2013,ITA,Both,25 - 34,4227
2013,ITA,Both,35 - 44,2108
2013,ITA,Both,45 - 54,1204
2013,ITA,Both,55 - 64,791
2013,ITA,Both,65+,660
2013,ITA,Both,All,12183
2013,ITA,Females,0 - 14,519
2013,ITA,Females,15 - 24,1016
2013,ITA,Females,25 - 34,1834
2013,ITA,Females,35 - 44,771
2013,ITA,Females,45 - 54,471
2013,HND,Males,25 - 34,250
2013,DEU,Both,15 - 24,1167
2013,MAR,Females,0 - 14,1506
2013,CUB,Males,25 - 34,404
2013,DOM,Females,All,4519
2013,DOM,Males,0 - 14,881
2013,DOM,Males,15 - 24,1099
2013,DOM,Males,25 - 34,872
2013,DOM,Males,35 - 44,442
2013,DOM,Males,45 - 54,188
2013,DOM,Males,55 - 64,62
2013,DOM,Females,55 - 64,183
2013,DOM,Males,65+,54
2013,ECU,Both,0 - 14,1039
2013,ECU,Both,15 - 24,1576
2013,ECU,Both,25 - 34,1465
2013,ECU,Both,35 - 44,598
2013,ECU,Both,45 - 54,295
2013,ECU,Both,55 - 64,160
2013,ECU,Both,65+,130
2013,DOM,Males,All,3597
2013,ECU,Both,All,5262
2013,DOM,Females,45 - 54,232
2013,DOM,Females,25 - 34,1137
2013,DEU,Both,0 - 14,668
2013,CUB,Males,35 - 44,411
2013,CUB,Males,45 - 54,328
2013,CUB,Males,55 - 64,144
2013,CUB,Males,65+,166
2013,CUB,Males,All,2330
2013,DOM,Both,0 - 14,1828
2013,DOM,Females,35 - 44,490
2013,DOM,Both,15 - 24,2492
2013,DOM,Both,35 - 44,933
2013,DOM,Both,45 - 54,420
2013,DOM,Both,55 - 64,245
2013,DOM,Both,65+,190
2013,DOM,Both,All,8117
2013,DOM,Females,0 - 14,947
2013,DOM,Females,15 - 24,1393
2013,DOM,Both,25 - 34,2008
2013,ECU,Females,0 - 14,533
2013,DOM,Females,65+,136
2013,ECU,Females,25 - 34,703
2013,FRA,Both,All,7287
2013,FRA,Females,0 - 14,429
2013,FRA,Females,15 - 24,790
2013,FRA,Females,25 - 34,698
2013,FRA,Females,35 - 44,420
2013,FRA,Females,55 - 64,387
2013,FRA,Females,65+,398
2013,FRA,Both,65+,866
2013,FRA,Females,All,3425
2013,FRA,Males,15 - 24,507
2013,FRA,Males,25 - 34,861
2013,FRA,Males,35 - 44,595
2013,FRA,Males,45 - 54,453
2013,FRA,Males,55 - 64,476
2013,FRA,Males,65+,468
2013,ECU,Females,15 - 24,820
2013,FRA,Males,0 - 14,501
2013,FRA,Both,55 - 64,861
2013,FRA,Females,45 - 54,306
2013,FRA,Males,All,3862
2013,ECU,Females,35 - 44,238
2013,FRA,Both,45 - 54,760
2013,ECU,Females,55 - 64,99
2013,ECU,Females,65+,87
2013,ECU,Females,All,2620
2013,ECU,Males,0 - 14,506
2013,ECU,Males,15 - 24,756
2013,ECU,Males,25 - 34,762
2013,ECU,Males,35 - 44,360
2013,ECU,Females,45 - 54,140
2013,ECU,Males,55 - 64,60
2013,ECU,Males,65+,43
2013,ECU,Males,All,2642
2013,FRA,Both,0 - 14,930
2013,FRA,Both,15 - 24,1297
2013,FRA,Both,25 - 34,1560
2013,FRA,Both,35 - 44,1014
2013,ECU,Males,45 - 54,154
2014,PER,Males,55 - 64,96
2014,PER,Males,65+,83
2014,PER,Males,All,2001
2014,PRT,Both,0 - 14,589
2014,PRT,Both,15 - 24,659
2014,PRT,Both,25 - 34,1311
2014,PRT,Both,35 - 44,994
2014,PRT,Both,All,4554
2014,PRT,Both,55 - 64,288
2014,PRT,Both,65+,170
2014,PRT,Females,0 - 14,278
2014,PRT,Females,15 - 24,347
2014,PRT,Females,25 - 34,546
2014,PRT,Females,35 - 44,331
2014,PER,Males,45 - 54,162
2014,PRT,Both,45 - 54,544
2014,PER,Males,35 - 44,303
2014,PER,Both,0 - 14,680
2014,PER,Males,15 - 24,443
2014,PRT,Females,45 - 54,172
2014,PER,Both,15 - 24,938
2014,PER,Both,25 - 34,1373
2014,PER,Both,35 - 44,728
2014,PER,Both,45 - 54,412
2014,PER,Both,55 - 64,280
2014,PER,Both,65+,264
2014,PER,Both,All,4674
2014,PER,Females,0 - 14,341
2014,PER,Females,15 - 24,495
2014,PER,Females,25 - 34,798
2014,PER,Females,35 - 44,425
2014,PER,Females,45 - 54,250
2014,PER,Females,55 - 64,183
2014,PER,Females,65+,182
2014,PER,Females,All,2673
2014,PER,Males,0 - 14,338
2014,PER,Males,25 - 34,575
2014,PRT,Females,55 - 64,103
2014,RUS,Both,45 - 54,1102
2014,PRT,Females,All,1886
2014,ROU,Females,55 - 64,786
2014,ROU,Females,65+,298
2014,ROU,Females,All,14847
2014,ROU,Males,0 - 14,2307
2014,ROU,Males,15 - 24,4076
2014,ROU,Males,25 - 34,4172
2014,ROU,Males,35 - 44,2478
2014,ROU,Females,45 - 54,1441
2014,ROU,Males,45 - 54,1142
2014,ROU,Males,65+,148
2014,ROU,Males,All,14874
2014,RUS,Both,0 - 14,1684
2014,RUS,Both,15 - 24,973
2014,RUS,Both,25 - 34,1746
2014,RUS,Both,35 - 44,1574
2014,PRY,Males,All,1403
2014,ROU,Males,55 - 64,553
2014,ROU,Females,35 - 44,2275
2014,ROU,Females,25 - 34,3657
2014,ROU,Females,15 - 24,4145
2014,PRT,Males,0 - 14,311
2014,PRT,Males,15 - 24,311
2014,PRT,Males,25 - 34,765
2014,PRT,Males,35 - 44,662
2014,PRT,Males,45 - 54,370
2014,PRT,Males,55 - 64,184
2014,PRT,Males,65+,63
2014,PRT,Males,All,2668
2014,ROU,Both,0 - 14,4550
2014,ROU,Both,15 - 24,8221
2014,ROU,Both,25 - 34,7829
2014,ROU,Both,35 - 44,4754
2014,ROU,Both,45 - 54,2583
2014,ROU,Both,55 - 64,1339
2014,ROU,Both,65+,445
2014,ROU,Both,All,29721
2014,ROU,Females,0 - 14,2244
2014,PRT,Females,65+,106
2014,PRY,Males,65+,12
2014,PAK,Both,65+,43
2014,PRY,Males,45 - 54,62
2014,NIC,Females,25 - 34,763
2014,NIC,Females,35 - 44,375
2014,NIC,Females,45 - 54,156
2014,NIC,Females,55 - 64,33
2014,NIC,Females,65+,6
2014,NIC,Females,All,2109
2014,NIC,Males,0 - 14,150
2014,NIC,Females,15 - 24,605
2014,NIC,Males,15 - 24,174
2014,NIC,Males,35 - 44,69
2014,NIC,Males,45 - 54,19
2014,NIC,Males,55 - 64,8
2014,NIC,Males,65+,2
2014,NIC,Males,All,584
2014,PAK,Both,0 - 14,854
2014,PAK,Both,15 - 24,1108
2014,NIC,Males,25 - 34,162
2014,PAK,Both,25 - 34,1790
2014,NIC,Females,0 - 14,170
2014,NIC,Both,65+,8
2014,MAR,Females,65+,398
2014,MAR,Females,All,8867
2014,MAR,Males,0 - 14,1790
2014,MAR,Males,15 - 24,2009
2014,MAR,Males,25 - 34,3419
2014,MAR,Males,35 - 44,2309
2014,MAR,Males,45 - 54,881
2014,NIC,Both,All,2693
2014,MAR,Males,55 - 64,439
2014,MAR,Males,All,11126
2014,NIC,Both,0 - 14,320
2014,NIC,Both,15 - 24,779
2014,NIC,Both,25 - 34,925
2014,NIC,Both,35 - 44,443
2014,NIC,Both,45 - 54,176
2014,NIC,Both,55 - 64,42
2014,MAR,Males,65+,280
2014,PAK,Both,35 - 44,1030
2014,PAK,Both,45 - 54,402
2014,PAK,Both,55 - 64,83
2014,PRY,Both,45 - 54,314
2014,PRY,Both,55 - 64,154
2014,PRY,Both,65+,63
2014,PRY,Both,All,4239
2014,PRY,Females,0 - 14,399
2014,PRY,Females,15 - 24,824
2014,PRY,Females,25 - 34,800
2014,PRY,Both,35 - 44,519
2014,PRY,Females,35 - 44,381
2014,PRY,Females,55 - 64,127
2014,PRY,Females,65+,50
2014,PRY,Females,All,2836
2014,PRY,Males,0 - 14,392
2014,PRY,Males,15 - 24,400
2014,PRY,Males,25 - 34,372
2014,PRY,Males,35 - 44,137
2014,PRY,Females,45 - 54,252
2014,PRY,Both,25 - 34,1173
2014,PRY,Both,15 - 24,1225
2014,PRY,Both,0 - 14,791
2014,PAK,Both,All,5311
2014,PAK,Females,0 - 14,385
2014,PAK,Females,15 - 24,287
2014,PAK,Females,25 - 34,433
2014,PAK,Females,35 - 44,190
2014,PAK,Females,45 - 54,93
2014,PAK,Females,55 - 64,17
2014,PAK,Females,65+,24
2014,PAK,Females,All,1428
2014,PAK,Males,0 - 14,470
2014,PAK,Males,15 - 24,821
2014,PAK,Males,25 - 34,1357
2014,PAK,Males,35 - 44,840
2014,PAK,Males,45 - 54,308
2014,PAK,Males,55 - 64,66
2014,PAK,Males,65+,20
2014,PAK,Males,All,3883
2014,PRY,Males,55 - 64,27
2014,RUS,Both,55 - 64,754
2014,MAR,Females,55 - 64,493
2014,RUS,Both,All,8208
2014,GBR,Females,65+,1070
2014,GBR,Females,All,6700
2014,GBR,Males,0 - 14,698
2014,GBR,Males,15 - 24,489
2014,GBR,Males,25 - 34,1019
2014,GBR,Males,35 - 44,878
2014,GBR,Males,45 - 54,1215
2014,GBR,Females,55 - 64,1424
2014,GBR,Males,55 - 64,1571
2014,GBR,Males,All,7530
2014,USA,Both,0 - 14,792
2014,USA,Both,15 - 24,1798
2014,USA,Both,25 - 34,1210
2014,USA,Both,35 - 44,551
2014,USA,Both,45 - 54,341
2014,USA,Both,55 - 64,310
2014,GBR,Males,65+,1660
2014,USA,Both,65+,288
2014,GBR,Females,45 - 54,1056
2014,GBR,Females,25 - 34,969
2014,UKR,Males,25 - 34,684
2014,UKR,Males,35 - 44,375
2014,UKR,Males,45 - 54,186
2014,UKR,Males,55 - 64,89
2014,UKR,Males,65+,53
2014,UKR,Males,All,2480
2014,GBR,Both,0 - 14,1395
2014,GBR,Females,35 - 44,762
2014,GBR,Both,15 - 24,1212
2014,GBR,Both,35 - 44,1640
2014,GBR,Both,45 - 54,2272
2014,GBR,Both,55 - 64,2993
2014,GBR,Both,65+,2729
2014,GBR,Both,All,14230
2014,GBR,Females,0 - 14,698
2014,GBR,Females,15 - 24,722
2014,GBR,Both,25 - 34,1988
2014,USA,Both,All,5290
2014,USA,Females,0 - 14,348
2014,USA,Females,15 - 24,1191
2014,VEN,Both,All,7199
